index,LOCATION,SUBJECT,MEASURE,TIME,Value
9626,PHL,WHEAT,THND_TONNE,2008,0.0009
16496,NGA,SOYBEAN,THND_TONNE,2008,720.0
18892,NZL,MAIZE,THND_TONNE,1992,133.069
530,USA,WHEAT,TONNE_HA,2016,3.085502638
1919,PER,RICE,TONNE_HA,2001,4.602989674
18307,HTI,MAIZE,TONNE_HA,2019,0.695718254
19659,TUR,SOYBEAN,THND_TONNE,2008,34.0
12660,BGD,SOYBEAN,TONNE_HA,1999,1.0
14403,HTI,WHEAT,TONNE_HA,2014,0.0009
1949,PER,WHEAT,TONNE_HA,1995,1.26262629
19597,IRN,SOYBEAN,THND_HA,2018,134.7992006
10934,SAU,SOYBEAN,THND_TONNE,1992,0.0009
11621,PER,MAIZE,THND_HA,2000,514.9999999
18170,CAN,SOYBEAN,TONNE_HA,1990,2.609801489
19267,PER,SOYBEAN,THND_HA,2007,2.200000048
13719,MOZ,SOYBEAN,THND_TONNE,2014,0.0009
20287,EU28,MAIZE,TONNE_HA,2001,6.341340523
18873,PRY,SOYBEAN,TONNE_HA,2009,2.649253731
6341,KAZ,WHEAT,THND_TONNE,2010,9900.0
10540,BRICS,SOYBEAN,THND_TONNE,1991,32310.8
14628,CHE,MAIZE,THND_TONNE,2023,190.6329523
10784,BRA,SOYBEAN,THND_HA,2022,38141.71604
7894,EGY,RICE,THND_TONNE,2020,4406.307905
1903,PRY,WHEAT,TONNE_HA,2021,1.927118876
12633,ARG,MAIZE,THND_TONNE,2008,22017.0
6679,SDN,RICE,THND_TONNE,2024,32.40133078
10431,NOR,SOYBEAN,THND_HA,1990,0.0
20131,CHE,SOYBEAN,TONNE_HA,2012,2.772808587
1183,ETH,WHEAT,TONNE_HA,2021,2.644343161
3060,NZL,RICE,TONNE_HA,2009,0.0
3859,BGD,RICE,THND_HA,1997,10262.99989
12888,KAZ,SOYBEAN,THND_HA,2011,76.0
19519,CHN,SOYBEAN,TONNE_HA,2012,1.819576129
288,MEX,RICE,TONNE_HA,1990,2.666666667
582,DZA,WHEAT,TONNE_HA,1996,1.30890739
4687,MEX,RICE,THND_HA,2004,62.38988
3270,EU28,WHEAT,TONNE_HA,2012,5.193312952
7035,CHL,WHEAT,THND_HA,2020,270.6083723
9504,COL,RICE,THND_HA,1994,384.9999969
3879,BGD,RICE,THND_HA,2017,11484.96786
16687,NZL,MAIZE,TONNE_HA,2019,11.04441562
2180,SAU,WHEAT,TONNE_HA,2010,6.300000191
12735,SAU,MAIZE,THND_HA,2002,3.0
7623,ZMB,RICE,THND_TONNE,2001,7.737200195
10166,IRN,MAIZE,TONNE_HA,2013,8.73584938
12252,CHN,MAIZE,THND_HA,2019,37069.91017
12593,URY,SOYBEAN,TONNE_HA,2004,3.096774194
15059,GHA,SOYBEAN,THND_HA,1991,0.0009
11644,PER,MAIZE,THND_HA,2023,515.9882785
10149,IRN,MAIZE,TONNE_HA,1996,6.245098114
9495,KAZ,RICE,THND_HA,2021,100.4924927
17099,THA,MAIZE,THND_TONNE,1999,4286.0
6201,ISR,RICE,THND_HA,2014,1.000000017
12462,WLD,MAIZE,TONNE_HA,2017,5.700906593
12594,URY,SOYBEAN,TONNE_HA,2005,3.483870968
7635,ZMB,RICE,THND_TONNE,2013,29.81490039
11866,DZA,MAIZE,THND_TONNE,1993,0.0009
10384,MYS,MAIZE,THND_HA,2015,15.00000043
16043,ISR,WHEAT,TONNE_HA,2007,2.271428585
14604,CHE,MAIZE,THND_TONNE,1999,198.0
185,JPN,WHEAT,TONNE_HA,1995,2.934567085
10600,RUS,MAIZE,TONNE_HA,2015,4.635009677
18989,EGY,MAIZE,TONNE_HA,2017,6.686421531
4062,VNM,RICE,THND_HA,2024,7587.676761
20021,IDN,SOYBEAN,THND_HA,2010,660.0
1415,IRN,RICE,TONNE_HA,2001,2.435559511
19603,IRN,SOYBEAN,THND_HA,2024,134.8071928
9194,MEX,WHEAT,THND_TONNE,2007,3515.39201
9851,OECD,WHEAT,THND_HA,2022,77670.8735
10502,PAK,SOYBEAN,THND_TONNE,2025,6.416570249
11403,URY,MAIZE,THND_HA,1993,71.00000159
16264,IND,MAIZE,THND_TONNE,2012,22260.0
14344,UKR,MAIZE,THND_TONNE,1991,5222.001785
14786,PHL,MAIZE,THND_TONNE,2006,6082.11
8776,JPN,RICE,THND_HA,2018,1494.652448
16614,KOR,SOYBEAN,THND_HA,2018,56.666
14068,CHE,MAIZE,THND_HA,2003,21.0
19135,THA,SOYBEAN,THND_HA,2019,175.2822593
9960,IRN,WHEAT,THND_TONNE,2023,14562.78322
6630,DZA,WHEAT,THND_TONNE,2011,2750.0
7380,VNM,RICE,THND_TONNE,2010,26003.64
14644,WLD,SOYBEAN,THND_HA,2008,97307.97596
10572,BRICS,SOYBEAN,THND_TONNE,2023,156828.5776
2952,OECD,WHEAT,TONNE_HA,2008,3.579496807
12883,KAZ,SOYBEAN,THND_HA,2006,40.0
11994,ETH,SOYBEAN,TONNE_HA,2013,3.571428571
6805,TZA,RICE,THND_TONNE,2006,805.09
19907,KOR,MAIZE,TONNE_HA,2004,4.2604018
2205,ZAF,RICE,TONNE_HA,1999,2.000999928
17598,AUS,SOYBEAN,THND_TONNE,1994,28.0
15952,NGA,MAIZE,TONNE_HA,2024,3.125813397
20342,EU28,MAIZE,THND_HA,2023,9576.874575
2456,THA,WHEAT,TONNE_HA,1998,0.0009
8823,PRY,WHEAT,THND_HA,1996,224.0000021
6096,BGD,RICE,THND_TONNE,2017,35614.67973
17123,THA,MAIZE,THND_TONNE,2023,5281.582422
19436,ARG,SOYBEAN,THND_HA,2001,10400.0
7475,TZA,WHEAT,THND_HA,1997,74.0
2552,UKR,WHEAT,TONNE_HA,2022,3.946424385
6975,PAK,WHEAT,THND_HA,1996,8375.999661
8651,OECD,WHEAT,THND_TONNE,2001,250568.1162
1665,MOZ,WHEAT,TONNE_HA,1999,1.111111164
15724,KAZ,MAIZE,TONNE_HA,2012,4.900000095
3837,CHL,RICE,THND_TONNE,2011,87.75920313
18371,PAK,SOYBEAN,TONNE_HA,2011,1.125
2582,URY,RICE,TONNE_HA,2016,5.889961905
802,BRA,WHEAT,TONNE_HA,2000,1.515598228
10249,SSA,SOYBEAN,THND_TONNE,2024,1357.903335
8916,BRA,WHEAT,THND_HA,2017,2497.151343
12802,ZAF,MAIZE,THND_HA,1997,4022.999856
12577,GHA,MAIZE,THND_HA,2024,667.7430301
7963,PER,WHEAT,THND_TONNE,2018,242.5381734
1811,PAK,WHEAT,TONNE_HA,2001,2.32540822
11570,SAU,MAIZE,TONNE_HA,2021,6.279630783
3527,UKR,WHEAT,THND_HA,2025,6933.594226
4295,IDN,WHEAT,THND_HA,2005,1.000000017
602,DZA,WHEAT,TONNE_HA,2016,1.225200048
12927,THA,MAIZE,THND_HA,2014,1206.629975
14058,CHE,MAIZE,THND_HA,1993,21.0
13300,ZMB,SOYBEAN,TONNE_HA,1991,0.30746951
5040,ETH,RICE,THND_HA,2005,6.499999742
11333,PRY,SOYBEAN,THND_HA,1995,833.0050049
3275,EU28,WHEAT,TONNE_HA,2017,5.663100445
1760,NGA,WHEAT,TONNE_HA,2022,2.253877189
19547,COL,SOYBEAN,THND_TONNE,2004,64.0
10365,MYS,MAIZE,THND_HA,1996,25.00000066
15862,GHA,SOYBEAN,THND_TONNE,2006,0.0009
11527,IND,SOYBEAN,THND_TONNE,2014,8500.0
11825,ZAF,SOYBEAN,THND_TONNE,2024,1660.059631
16833,ETH,MAIZE,THND_TONNE,2021,8233.356895
10393,MYS,MAIZE,THND_HA,2024,13.70513656
13354,MEX,MAIZE,THND_HA,2009,6223.04654
43,AUS,WHEAT,TONNE_HA,1997,1.841522518
9195,MEX,WHEAT,THND_TONNE,2008,4213.54591
4969,ISR,WHEAT,THND_TONNE,2003,187.0
20186,BRA,SOYBEAN,TONNE_HA,1995,1.986268957
13246,VNM,SOYBEAN,TONNE_HA,2009,1.650038334
19202,URY,SOYBEAN,THND_HA,2014,1170.0
15741,VNM,MAIZE,TONNE_HA,1993,1.774647832
15749,VNM,MAIZE,TONNE_HA,2001,2.973865271
874,CHL,WHEAT,TONNE_HA,2000,4.299516678
6877,PER,WHEAT,THND_HA,2006,142.999994
16735,TZA,MAIZE,TONNE_HA,1995,1.551995158
12598,URY,SOYBEAN,TONNE_HA,2009,2.317497103
1626,MOZ,RICE,TONNE_HA,1996,0.676642358
20053,ARG,MAIZE,TONNE_HA,2006,5.90314671
17776,DZA,SOYBEAN,THND_HA,1992,0.0009
2280,SDN,RICE,TONNE_HA,2002,2.625
12397,CHL,SOYBEAN,THND_TONNE,2020,0.000990261
979,COL,RICE,TONNE_HA,1997,3.15837574
16773,SDN,SOYBEAN,THND_TONNE,1997,0.0009
3819,CHL,RICE,THND_TONNE,1993,88.2
20067,ARG,MAIZE,TONNE_HA,2020,5.589715518
17682,SDN,MAIZE,TONNE_HA,2006,1.75
12085,BGD,SOYBEAN,THND_HA,1996,0.0009
1179,ETH,WHEAT,TONNE_HA,2017,2.496748287
1018,COL,WHEAT,TONNE_HA,2000,1.850000024
2955,OECD,WHEAT,TONNE_HA,2011,3.630665305
10834,RUS,SOYBEAN,THND_TONNE,2000,342.0
19382,WLD,SOYBEAN,TONNE_HA,2019,2.693976852
15732,KAZ,MAIZE,TONNE_HA,2020,5.693978009
2400,TZA,WHEAT,TONNE_HA,2014,1.669999957
6945,UKR,RICE,THND_TONNE,2002,50.29180078
4646,MYS,RICE,THND_TONNE,1999,1316.9205
19427,ARG,SOYBEAN,THND_HA,1992,5116.0
15763,VNM,MAIZE,TONNE_HA,2015,4.478080273
16617,KOR,SOYBEAN,THND_HA,2021,56.666
5425,URY,RICE,THND_TONNE,1994,461.8
949,CHN,WHEAT,TONNE_HA,2003,3.931808883
17157,TZA,SOYBEAN,THND_TONNE,2021,2.141488564
13477,PAK,SOYBEAN,THND_HA,2024,8.024530761
5674,VNM,WHEAT,THND_TONNE,1991,0.0009
9868,CHN,RICE,THND_HA,2003,26508.0
11721,CHL,MAIZE,THND_HA,1992,106.999996
9054,PER,RICE,THND_HA,2011,359.6000147
5604,RUS,WHEAT,THND_TONNE,1993,43546.55
16420,BRICS,SOYBEAN,THND_HA,2004,38797.99
321,MEX,RICE,TONNE_HA,2023,4.02492358
13660,USA,SOYBEAN,TONNE_HA,1991,2.303380143
17271,KOR,MAIZE,THND_TONNE,1991,74.606
8217,CAN,WHEAT,THND_HA,2025,10568.12716
12529,VNM,SOYBEAN,THND_HA,2012,130.3000031
20400,OECD,MAIZE,THND_TONNE,2018,475633.7581
11827,COL,MAIZE,THND_TONNE,1990,1213.0
7254,IND,RICE,THND_HA,1992,41780.00084
11330,PRY,SOYBEAN,THND_HA,1992,634.992981
4359,URY,WHEAT,THND_TONNE,1997,505.0
18042,ARG,SOYBEAN,THND_TONNE,2006,40537.0
948,CHN,WHEAT,TONNE_HA,2002,3.776560147
18115,JPN,MAIZE,TONNE_HA,2007,2.627118644
11233,IDN,MAIZE,TONNE_HA,2003,3.240964651
14959,BRA,MAIZE,THND_TONNE,1999,32239.479
19138,THA,SOYBEAN,THND_HA,2022,176.3907067
5228,KOR,WHEAT,THND_HA,2013,7.373
17646,URY,MAIZE,THND_TONNE,2006,205.0
9416,CHE,WHEAT,THND_HA,2014,90.0
4227,SSA,RICE,THND_HA,2009,8901.164371
17462,PHL,MAIZE,TONNE_HA,2002,1.800835133
20257,EU28,SOYBEAN,THND_TONNE,2003,962.8
13242,VNM,SOYBEAN,TONNE_HA,2005,2.248656893
12552,GHA,MAIZE,THND_HA,1999,649.9999851
17362,ZAF,MAIZE,THND_TONNE,2010,13421.0
20555,OECD,SOYBEAN,THND_HA,2015,36562.00422
6393,TZA,WHEAT,THND_TONNE,1990,84.0
5120,MOZ,WHEAT,THND_HA,2013,18.08100079
11222,IDN,MAIZE,TONNE_HA,1992,2.203086138
11726,CHL,MAIZE,THND_HA,1997,107.0000049
5239,KOR,WHEAT,THND_HA,2024,12.1
8289,COL,RICE,THND_TONNE,2025,1680.02005
16316,NZL,SOYBEAN,THND_TONNE,2008,0.0001
18366,PAK,SOYBEAN,TONNE_HA,2006,1.125
7391,VNM,RICE,THND_TONNE,2021,32304.3163
8954,BRICS,WHEAT,THND_HA,2019,82173.17189
11937,PAK,MAIZE,TONNE_HA,1992,1.364055276
110,CAN,WHEAT,TONNE_HA,1992,2.160365012
12620,ARG,MAIZE,THND_TONNE,1995,11404.0
11339,PRY,SOYBEAN,THND_HA,2001,1450.0
12604,URY,SOYBEAN,TONNE_HA,2015,2.782608696
4077,TUR,WHEAT,THND_HA,2003,9100.000023
16818,ETH,MAIZE,THND_TONNE,2006,4030.0
11223,IDN,MAIZE,TONNE_HA,1993,2.197278976
6560,USA,WHEAT,THND_TONNE,2013,58106.16
9224,SAU,WHEAT,THND_TONNE,2001,2082.0
11275,MOZ,SOYBEAN,TONNE_HA,2009,1.0
8437,IDN,RICE,THND_TONNE,1998,30996.0
5063,THA,RICE,THND_TONNE,1992,13185.1
12784,PER,MAIZE,THND_TONNE,2015,1600.0
95,CAN,RICE,TONNE_HA,2013,0.0
9129,PRY,WHEAT,THND_TONNE,2014,1314.0
18690,ZMB,MAIZE,THND_HA,2006,784.5239775
2611,URY,WHEAT,TONNE_HA,2009,3.334538937
15262,URY,MAIZE,TONNE_HA,2018,4.959469751
12412,TUR,MAIZE,THND_TONNE,1999,2297.0
17500,VNM,MAIZE,THND_HA,2004,990.999995
16733,TZA,MAIZE,TONNE_HA,1993,1.251096487
12694,BRA,MAIZE,TONNE_HA,1997,2.38774705
5703,VNM,WHEAT,THND_TONNE,2020,0.000940334
17177,COL,SOYBEAN,TONNE_HA,2005,2.738202294
6457,UKR,RICE,THND_HA,2018,12.50173843
9811,CHE,WHEAT,THND_TONNE,2013,549.0
11627,PER,MAIZE,THND_HA,2006,334.3999922
6742,THA,WHEAT,THND_HA,2015,1111.11113
8851,PRY,WHEAT,THND_HA,2024,490.0334467
10138,VNM,WHEAT,THND_HA,2021,0.975733179
4791,MOZ,RICE,THND_HA,2000,168.9000024
13732,ETH,SOYBEAN,THND_HA,1991,6.699999809
8085,CHN,WHEAT,THND_HA,2001,24664.0
319,MEX,RICE,TONNE_HA,2021,3.917116413
10978,PRY,SOYBEAN,THND_TONNE,2000,3511.0
11751,CHL,MAIZE,THND_HA,2022,129.9744529
5913,BGD,WHEAT,THND_HA,2014,465.000008
5614,RUS,WHEAT,THND_TONNE,2003,34069.788
11323,MOZ,SOYBEAN,THND_HA,2021,1.012119773
5493,CHL,RICE,THND_HA,1990,32.9999997
14706,ZAF,MAIZE,TONNE_HA,1998,2.160954952
330,MEX,WHEAT,TONNE_HA,1996,4.170641227
9004,IDN,RICE,THND_HA,1997,11140.99997
3116,NOR,WHEAT,TONNE_HA,1993,5.414285714
9983,JPN,RICE,THND_TONNE,2010,7749.924
3331,IRN,WHEAT,THND_HA,2005,6200.000148
613,ARG,RICE,TONNE_HA,1991,3.02061123
7579,NGA,RICE,THND_TONNE,1993,1839.0
15799,ARG,SOYBEAN,TONNE_HA,2015,3.103341264
10134,VNM,WHEAT,THND_HA,2017,0.97994819
14694,ETH,MAIZE,TONNE_HA,2022,3.843159271
6158,PAK,RICE,THND_HA,2007,2515.000045
13470,PAK,SOYBEAN,THND_HA,2017,8.002350105
16441,BRICS,SOYBEAN,THND_HA,2025,64828.93804
18950,USA,MAIZE,TONNE_HA,2014,10.73804079
16890,SAU,MAIZE,THND_TONNE,2006,126.0
9853,OECD,WHEAT,THND_HA,2024,77852.29396
14759,CHL,MAIZE,THND_TONNE,2015,1539.0
16189,RUS,MAIZE,THND_TONNE,2009,4329.0
19712,CHL,SOYBEAN,TONNE_HA,2025,1.173229985
7496,TZA,WHEAT,THND_HA,2018,94.65921111
2259,ZAF,WHEAT,TONNE_HA,2017,3.217859928
3464,ZAF,RICE,THND_TONNE,1998,2.0
15973,UKR,MAIZE,THND_HA,2009,2189.999979
6900,URY,WHEAT,THND_HA,1993,214.9999968
7874,EGY,RICE,THND_TONNE,2000,4140.0
6125,NOR,RICE,THND_TONNE,2010,0.0
11495,JPN,MAIZE,THND_HA,2018,0.062060115
1278,IND,RICE,TONNE_HA,2008,2.177996397
19874,BGD,MAIZE,THND_HA,2007,150.8320073
9688,CAN,WHEAT,THND_TONNE,1998,24082.3
13198,SSA,SOYBEAN,TONNE_HA,1997,0.566245664
12672,BGD,SOYBEAN,TONNE_HA,2011,1.58984077
6057,GHA,RICE,THND_HA,2014,224.5000026
15300,ZAF,SOYBEAN,THND_HA,2020,764.9447122
16272,IND,MAIZE,THND_TONNE,2020,23478.48393
7018,CHL,WHEAT,THND_HA,2003,420.0000004
5688,VNM,WHEAT,THND_TONNE,2005,0.0009
12101,BGD,SOYBEAN,THND_HA,2012,47.42645512
51,AUS,WHEAT,TONNE_HA,2005,2.021297628
8500,IRN,RICE,THND_HA,2025,600.3159568
92,CAN,RICE,TONNE_HA,2010,0.0
8218,TUR,WHEAT,THND_TONNE,1990,20022.0
16770,SDN,SOYBEAN,THND_TONNE,1994,0.0009
4329,ISR,WHEAT,THND_HA,2003,69.99999714
9147,UKR,WHEAT,THND_TONNE,1996,15000.0
10311,HTI,MAIZE,THND_TONNE,2014,160.0
19592,IRN,SOYBEAN,THND_HA,2013,135.0
7444,CHE,RICE,THND_HA,2002,0.0
13690,USA,SOYBEAN,TONNE_HA,2021,3.312064616
8554,THA,RICE,THND_HA,2007,10669.00027
9760,TUR,RICE,THND_TONNE,1998,189.0
17793,DZA,SOYBEAN,THND_HA,2009,0.0009
5340,ZMB,WHEAT,THND_HA,2017,34.33187712
10205,KAZ,SOYBEAN,TONNE_HA,2016,1.914851941
12026,USA,MAIZE,THND_HA,2009,32172.6165
7822,MYS,WHEAT,THND_HA,2020,0.966183147
7971,ARG,WHEAT,THND_HA,1990,5700.0
3869,BGD,RICE,THND_HA,2007,10225.00013
9586,PAK,WHEAT,THND_TONNE,2004,19499.8
18641,TUR,SOYBEAN,THND_HA,1993,36.0
9844,OECD,WHEAT,THND_HA,2015,78544.78727
2593,URY,WHEAT,TONNE_HA,1991,1.60683763
13134,BRICS,MAIZE,THND_TONNE,2005,203936.212
17870,KAZ,MAIZE,THND_TONNE,2014,664.0
19668,TUR,SOYBEAN,THND_TONNE,2017,179.3955001
4526,RUS,WHEAT,THND_HA,2023,24834.10181
8484,IRN,RICE,THND_HA,2009,535.7999899
17916,NOR,MAIZE,THND_HA,2024,1.0
6050,GHA,RICE,THND_HA,2007,118.0000041
8846,PRY,WHEAT,THND_HA,2019,489.2924431
8166,HTI,WHEAT,THND_HA,2010,1.000000017
11481,JPN,MAIZE,THND_HA,2004,0.06
6676,SDN,RICE,THND_TONNE,2021,31.24711977
10977,PRY,SOYBEAN,THND_TONNE,1999,2980.0
15345,AUS,MAIZE,THND_TONNE,1993,242.4
7636,ZMB,RICE,THND_TONNE,2014,33.08319922
17477,PHL,MAIZE,TONNE_HA,2017,3.024170587
573,DZA,RICE,TONNE_HA,2023,0.800403103
15969,UKR,MAIZE,THND_HA,2005,1659.999925
16888,SAU,MAIZE,THND_TONNE,2004,54.0
6993,PAK,WHEAT,THND_HA,2014,9199.300373
5396,RUS,RICE,THND_HA,2001,153.0
10638,WLD,MAIZE,THND_HA,2020,182965.0652
18000,NZL,SOYBEAN,THND_HA,2000,0.0
5679,VNM,WHEAT,THND_TONNE,1996,0.0009
68,AUS,WHEAT,TONNE_HA,2022,1.8968633
18500,ZMB,MAIZE,THND_TONNE,1996,1410.0
15185,WLD,MAIZE,THND_TONNE,2013,1015189.788
4746,CAN,RICE,THND_TONNE,1991,0.0
9539,CHL,WHEAT,THND_TONNE,1993,1324.0
19395,PHL,MAIZE,THND_HA,1996,2728.999969
16192,RUS,MAIZE,THND_TONNE,2012,8213.0
5691,VNM,WHEAT,THND_TONNE,2008,0.0009
9888,CHN,RICE,THND_HA,2023,30010.81863
10791,MYS,MAIZE,TONNE_HA,1993,1.899999976
14101,MOZ,MAIZE,TONNE_HA,2000,0.939934671
16851,DZA,SOYBEAN,TONNE_HA,2003,1.0
12079,BGD,SOYBEAN,THND_HA,1990,0.0009
4341,ISR,WHEAT,THND_HA,2015,60.0
3017,BRICS,WHEAT,TONNE_HA,2001,2.816277903
15713,KAZ,MAIZE,TONNE_HA,2001,3.764705896
9757,TUR,RICE,THND_TONNE,1995,120.0
13311,ZMB,SOYBEAN,TONNE_HA,2002,1.2
9872,CHN,RICE,THND_HA,2007,28919.0
4075,TUR,WHEAT,THND_HA,2001,9349.999692
18127,JPN,MAIZE,TONNE_HA,2019,2.704258215
14961,BRA,MAIZE,THND_TONNE,2001,41962.475
12524,VNM,SOYBEAN,THND_HA,2007,130.3000031
19590,IRN,SOYBEAN,THND_HA,2011,135.0
9839,OECD,WHEAT,THND_HA,2010,76521.60617
3495,UKR,WHEAT,THND_HA,1993,5772.000176
15974,UKR,MAIZE,THND_HA,2010,2709.000117
13024,BGD,SOYBEAN,THND_TONNE,2003,5.0
16345,EGY,SOYBEAN,THND_TONNE,2001,15.0
17203,GHA,MAIZE,TONNE_HA,1995,1.507725954
1485,KAZ,RICE,TONNE_HA,1999,1.872297049
17451,PHL,MAIZE,TONNE_HA,1991,1.297018647
7652,GHA,WHEAT,THND_HA,1994,1.000000017
12054,BRICS,MAIZE,TONNE_HA,2001,3.776727992
18580,IND,SOYBEAN,TONNE_HA,2004,0.84057971
11213,EGY,MAIZE,THND_TONNE,2019,6245.800452
675,ARG,WHEAT,TONNE_HA,2017,2.663782817
5134,IND,RICE,THND_TONNE,1991,74679.8
23,AUS,RICE,TONNE_HA,2013,10.93928949
19409,PHL,MAIZE,THND_HA,2010,2499.039976
11124,NOR,SOYBEAN,TONNE_HA,2002,0.0
15604,KAZ,SOYBEAN,THND_TONNE,2000,4.0
3046,NZL,RICE,TONNE_HA,1995,0.0
2036,PHL,WHEAT,TONNE_HA,2010,0.0009
3065,NZL,RICE,TONNE_HA,2014,0.0
10279,PRY,MAIZE,TONNE_HA,2018,5.16823856
6109,NOR,RICE,THND_TONNE,1994,0.0
14881,PAK,MAIZE,THND_TONNE,1993,1213.0
7098,AUS,RICE,THND_TONNE,2011,918.733
6375,DZA,WHEAT,THND_HA,2008,1006.999976
7871,EGY,RICE,THND_TONNE,1997,3781.2
7980,ARG,WHEAT,THND_HA,1999,6000.0
18976,EGY,MAIZE,TONNE_HA,2004,7.903675556
6927,URY,WHEAT,THND_HA,2020,288.2265713
1041,COL,WHEAT,TONNE_HA,2023,0.864810954
9272,SSA,WHEAT,THND_HA,2013,2244.962432
19658,TUR,SOYBEAN,THND_TONNE,2007,31.0
18607,KOR,MAIZE,THND_HA,1995,17.541
114,CAN,WHEAT,TONNE_HA,1996,2.430287462
6991,PAK,WHEAT,THND_HA,2012,8649.80002
4250,MEX,RICE,THND_TONNE,1996,260.0895
7550,KAZ,RICE,THND_TONNE,2000,142.9380938
8422,URY,RICE,THND_HA,2019,158.8910039
12692,BRA,MAIZE,TONNE_HA,1995,2.355557656
17212,GHA,MAIZE,TONNE_HA,2004,1.780923128
3853,BGD,RICE,THND_HA,1991,10251.99975
5813,USA,WHEAT,THND_HA,2022,17638.41371
13529,CAN,MAIZE,THND_TONNE,2004,8836.8
19440,ARG,SOYBEAN,THND_HA,2005,14037.0
1758,NGA,WHEAT,TONNE_HA,2020,2.184234476
13747,ETH,SOYBEAN,THND_HA,2006,7.0
7644,ZMB,RICE,THND_TONNE,2022,34.99775496
3680,NOR,WHEAT,THND_TONNE,1998,323.0
16488,NGA,SOYBEAN,THND_TONNE,2000,436.0
18511,ZMB,MAIZE,THND_TONNE,2007,1366.158
3598,EGY,WHEAT,THND_HA,2024,1364.631335
16599,KOR,SOYBEAN,THND_HA,2003,80.447
7410,SAU,WHEAT,THND_HA,2004,522.9999995
10842,RUS,SOYBEAN,THND_TONNE,2008,745.99
17395,TUR,SOYBEAN,TONNE_HA,2007,3.571428537
6278,MYS,RICE,THND_HA,2019,672.9009924
13816,IND,MAIZE,TONNE_HA,2003,2.040512562
16924,HTI,RICE,TONNE_HA,2004,1.346826911
6319,MOZ,RICE,THND_TONNE,2024,347.6323941
15361,AUS,MAIZE,THND_TONNE,2009,356.943
13655,BRICS,MAIZE,THND_HA,2022,67229.72636
14149,EGY,SOYBEAN,THND_HA,2012,13.0
1780,PAK,RICE,TONNE_HA,2006,2.106955051
13642,BRICS,MAIZE,THND_HA,2009,57358.96913
18746,MEX,SOYBEAN,TONNE_HA,1990,2.01048951
3822,CHL,RICE,THND_TONNE,1996,103.0
15574,SSA,MAIZE,THND_TONNE,2006,36055.5605
19550,COL,SOYBEAN,THND_TONNE,2007,65.0
5837,NOR,WHEAT,THND_HA,2010,90.0
14229,DZA,SOYBEAN,THND_TONNE,2020,0.000996899
20530,OECD,MAIZE,THND_HA,2021,53241.58658
5044,ETH,RICE,THND_HA,2009,47.69999888
12704,BRA,MAIZE,TONNE_HA,2007,3.78518091
3838,CHL,RICE,THND_TONNE,2012,100.8153984
6351,KAZ,WHEAT,THND_TONNE,2020,14087.66904
10241,SSA,SOYBEAN,THND_TONNE,2016,1175.514286
15227,SDN,SOYBEAN,TONNE_HA,2019,1.064495004
17223,GHA,MAIZE,TONNE_HA,2015,2.249230862
10489,PAK,SOYBEAN,THND_TONNE,2012,4.0
9561,CHL,WHEAT,THND_TONNE,2015,1482.0
15702,KAZ,MAIZE,TONNE_HA,1990,0.0009
7790,BRICS,RICE,THND_HA,2024,75661.01833
17165,COL,SOYBEAN,TONNE_HA,1993,1.932344077
16115,ZMB,SOYBEAN,THND_TONNE,2007,13.0
13540,CAN,MAIZE,THND_TONNE,2015,13559.0429
9584,PAK,WHEAT,THND_TONNE,2002,18226.5
17751,RUS,MAIZE,THND_HA,2003,699.0
2984,BRICS,RICE,TONNE_HA,2004,2.901459745
3279,EU28,WHEAT,TONNE_HA,2021,5.716712019
9066,PER,RICE,THND_HA,2023,423.4012544
2815,WLD,WHEAT,TONNE_HA,2006,2.806736279
2649,VNM,RICE,TONNE_HA,2011,3.599945545
4923,DZA,RICE,THND_TONNE,1993,0.7
13022,BGD,SOYBEAN,THND_TONNE,2001,0.0009
2347,TZA,RICE,TONNE_HA,1997,0.814350784
12557,GHA,MAIZE,THND_HA,2004,649.9999813
13384,RUS,SOYBEAN,TONNE_HA,2003,0.672945205
16535,UKR,MAIZE,TONNE_HA,2011,6.463768005
6635,DZA,WHEAT,THND_TONNE,2016,2426.235916
16374,ZMB,SOYBEAN,THND_HA,1994,21.65099907
6708,IDN,WHEAT,THND_TONNE,2017,0.000923336
1414,IRN,RICE,TONNE_HA,2000,2.325927019
14925,IND,MAIZE,THND_HA,2001,6581.999995
20031,IDN,SOYBEAN,THND_HA,2020,824.6529586
8860,CHN,WHEAT,THND_TONNE,1997,123289.0
6157,PAK,RICE,THND_HA,2006,2581.000006
3033,BRICS,WHEAT,TONNE_HA,2017,3.518393009
15397,PER,SOYBEAN,THND_TONNE,2009,5.0
3628,RUS,RICE,THND_TONNE,2018,756.5175503
10579,RUS,MAIZE,TONNE_HA,1994,1.702290076
13709,MOZ,SOYBEAN,THND_TONNE,2004,0.0009
5556,ETH,RICE,THND_TONNE,2017,86.93932865
1348,IDN,RICE,TONNE_HA,2006,2.919932842
8495,IRN,RICE,THND_HA,2020,611.5898337
7063,PHL,RICE,THND_HA,2012,4697.999924
18672,TUR,SOYBEAN,THND_HA,2024,47.26509591
5896,BGD,WHEAT,THND_HA,1997,708.0000009
8562,THA,RICE,THND_HA,2015,10149.99972
1618,MYS,WHEAT,TONNE_HA,2024,0.001015162
8471,IRN,RICE,THND_HA,1996,600.0000039
7045,PHL,RICE,THND_HA,1994,3666.999982
